           t;          pp;         Mop;          Ms;         nsr;          ns
   3.2600000; 180.8815749;  14.9938525;  14.9938568;1998.0946780;2000.0322138
   3.2800000; 180.8742150;  14.9932424;  14.9930943;2000.8386560;2000.0217017
   3.3000000; 180.8732101;  14.9931591;  14.9930179;2001.0666670;2000.0072254
   3.3200000; 180.8888550;  14.9944559;  14.9941468;1998.0946780;1999.9798624
   3.3400000; 180.9006450;  14.9954333;  14.9954565;2000.8386560;1999.9725210
   3.3600000; 180.8911450;  14.9946458;  14.9950426;2001.0666670;2000.0028479
   3.3800000; 180.8699300;  14.9928872;  14.9931604;1998.0946780;2000.0348887
   3.4000000; 180.8550700;  14.9916554;  14.9915661;2000.8386560;2000.0364749
   3.4200000; 180.8589300;  14.9919754;  14.9916121;2001.0666670;2000.0070260
   3.4400000; 180.8587150;  14.9919575;  14.9919676;1998.0946780;1999.9977152
   3.4600000; 180.8542850;  14.9915903;  14.9916852;2000.8386560;2000.0052033
   3.4800000; 180.8726450;  14.9931123;  14.9927298;2001.0666670;1999.9788572
   3.5000000; 180.8922850;  14.9947403;  14.9946486;1998.0946780;1999.9606662
   3.5200000; 180.9042801;  14.9957346;  14.9958787;2000.8386560;1999.9682758
   3.5400000; 180.9079202;  14.9960363;  14.9962181;2001.0666670;1999.9855261
   3.5600000; 180.9327850;  14.9980974;  14.9977541;1998.0946780;1999.9641906
   3.5800000; 180.9231450;  14.9972984;  14.9978363;2000.8386560;1999.9947411
   3.6000000; 180.8643648;  14.9924259;  14.9933983;2001.0666670;2000.0838586
   3.6200000; 180.8197395;  14.9887267;  14.9886096;1998.0946780;2000.1040114
   3.6400000; 180.7183796;  14.9803247;  14.9812250;2000.8386560;2000.1713616
   3.6600000; 180.5927948;  14.9699146;  14.9704741;2001.0666670;2000.2428679
   3.6800000; 180.5150749;  14.9634721;  14.9626465;1998.0946780;2000.2007004
   3.7000000; 180.5107801;  14.9631161;  14.9616236;2000.8386560;2000.0678899
   3.7200000; 180.5445553;  14.9659158;  14.9650179;2001.0666670;1999.9589301
   3.7400000; 180.6224104;  14.9723695;  14.9715262;1998.6280110;1999.8686652
   3.7600000; 180.7352003;  14.9817190;  14.9810292;2000.9146590;1999.7897293
   3.7800000; 180.8212052;  14.9888482;  14.9892739;2001.6000000;1999.7984397
   3.8000000; 180.8858550;  14.9942073;  14.9947268;1999.6186740;1999.8458809
   3.8200000; 180.8866450;  14.9942728;  14.9954839;2001.4479930;1999.9495465
   3.8400000; 180.8549398;  14.9916446;  14.9924085;2001.6000000;2000.0407541
   3.8600000; 180.7806646;  14.9854877;  14.9862957;1999.0853410;2000.1245644
   3.8800000; 180.6905147;  14.9780149;  14.9783739;2001.3719890;2000.1771820
   3.9000000; 180.5935651;  14.9699784;  14.9700878;2001.0666670;2000.1992231
   3.9200000; 180.5880553;  14.9695217;  14.9678917;1998.0946780;2000.0822509
   3.9400000; 180.6769902;  14.9768938;  14.9749356;2001.3719890;1999.8889067
   3.9600000; 180.7640651;  14.9841117;  14.9839013;2001.1426700;1999.8155554
   3.9800000; 180.8183550;  14.9886120;  14.9892818;1998.6280110;1999.8569639
   4.0000000; 180.8462850;  14.9909272;  14.9915419;2001.8293190;1999.9197059

     kp;     Tc;     Tz;   nzad;       Iz
  0.340;  0.018;  0.001;   2000; 0.002544
