           t;          pp;         Mop;          Ms;         nsr;          ns
   1.6400000; 181.1272150;  15.0142144;  15.0150324;1998.0946780;1999.8599055
   1.6600000; 181.1434300;  15.0155585;  15.0163112;2000.8386560;1999.9326842
   1.6800000; 181.1512150;  15.0162038;  15.0165046;2001.0666670;1999.9746892
   1.7000000; 181.1640000;  15.0172636;  15.0171423;1998.0946780;1999.9755268
   1.7200000; 181.1790000;  15.0185070;  15.0183978;2000.8386560;1999.9641817
   1.7400000; 181.1877150;  15.0192294;  15.0193687;2001.0666670;1999.9694701
   1.7600000; 181.1787850;  15.0184892;  15.0189525;1998.0946780;2000.0038982
   1.7800000; 181.1775000;  15.0183827;  15.0182985;2000.8386560;2000.0126950
   1.8000000; 181.1864300;  15.0191229;  15.0188123;2001.0666670;1999.9897571
   1.8200000; 181.1875700;  15.0192174;  15.0193366;1998.0946780;1999.9878878
   1.8400000; 181.1887150;  15.0193123;  15.0193750;2000.8386560;1999.9955450
   1.8600000; 181.1933599;  15.0196973;  15.0196181;2001.0666670;1999.9921727
   1.8800000; 181.1840000;  15.0189215;  15.0192259;1998.0946780;2000.0097015
   1.9000000; 181.1745000;  15.0181340;  15.0182171;2000.8386560;2000.0247366
   1.9200000; 181.1656450;  15.0174000;  15.0173692;2001.0666670;2000.0256219
   1.9400000; 181.1481450;  15.0159493;  15.0161328;1998.0946780;2000.0371692
   1.9600000; 181.1197150;  15.0135927;  15.0138915;2000.8386560;2000.0631229
   1.9800000; 181.0895000;  15.0110881;  15.0111734;2001.0666670;2000.0789244
   2.0000000; 181.0746450;  15.0098567;  15.0094741;1998.0946780;2000.0574829
   2.0200000; 181.0673599;  15.0092528;  15.0089669;2000.8386560;2000.0276686
   2.0400000; 181.0515000;  15.0079381;  15.0081078;2001.0666670;2000.0304939
   2.0600000; 181.0405000;  15.0070263;  15.0069786;1998.0946780;2000.0330670
   2.0800000; 181.0277150;  15.0059665;  15.0059745;2000.8386560;2000.0326168
   2.1000000; 181.0092150;  15.0044330;  15.0045698;2001.0666670;2000.0423943
   2.1200000; 180.9860000;  15.0025086;  15.0026454;1998.0946780;2000.0562899
   2.1400000; 180.9785700;  15.0018927;  15.0015326;2000.8386560;2000.0375839
   2.1600000; 180.9848550;  15.0024137;  15.0019860;2001.0666670;1999.9987992
   2.1800000; 181.0195000;  15.0052855;  15.0045555;1998.0946780;1999.9374146
   2.2000000; 181.0601450;  15.0086547;  15.0083929;2000.8386560;1999.8966788
   2.2200000; 181.0832850;  15.0105729;  15.0110124;2001.0666670;1999.9160943
   2.2400000; 181.0927850;  15.0113604;  15.0118246;1998.0946780;1999.9590453
   2.2600000; 181.1014300;  15.0120770;  15.0121671;2000.8386560;1999.9786664
   2.2800000; 181.1069300;  15.0125329;  15.0125823;2001.0666670;1999.9843547
   2.3000000; 181.0922150;  15.0113131;  15.0117925;1998.0946780;2000.0172797
   2.3200000; 181.0667150;  15.0091993;  15.0095596;2000.8386560;2000.0561163
   2.3400000; 181.0398599;  15.0069732;  15.0070329;2001.0666670;2000.0719967
   2.3600000; 181.0045049;  15.0040425;  15.0042088;1998.0946780;2000.0858820
   2.3800000; 180.9783599;  15.0018753;  15.0016808;2000.8386560;2000.0794761
   2.4000000; 180.9527850;  14.9997553;  14.9996671;2001.0666670;2000.0688490
   2.4200000; 180.9417850;  14.9988435;  14.9984913;1998.0946780;2000.0439392
   2.4400000; 180.9566450;  15.0000753;  14.9993870;2000.8386560;1999.9883119
   2.4600000; 180.9625000;  15.0005606;  15.0006464;2001.0666670;1999.9725811
   2.4800000; 180.9514251;  14.9996426;  15.0001370;1998.0946780;2000.0074945
   2.5000000; 180.9600000;  15.0003534;  14.9999997;2000.8386560;1999.9995135
   2.5200000; 180.9632150;  15.0006199;  15.0006092;2001.0666670;1999.9878513
   2.5400000; 180.9572150;  15.0001225;  15.0003755;1998.0946780;2000.0040625
   2.5600000; 180.9547150;  14.9999153;  14.9998940;2001.3719890;2000.0105275
   2.5800000; 180.9409251;  14.9987722;  14.9990042;2001.1426700;2000.0253241
   2.6000000; 180.9446401;  14.9990802;  14.9987233;1998.6280110;2000.0093135
   2.6200000; 180.9715000;  15.0013067;  15.0006520;2001.8293190;1999.9552142
   2.6400000; 180.9922150;  15.0030238;  15.0030555;2001.6000000;1999.9364509
   2.6600000; 181.0006450;  15.0037226;  15.0040963;1998.0946780;1999.9611806
   2.6800000; 180.9796450;  15.0019818;  15.0027641;2000.8386560;2000.0237598
   2.7000000; 180.9355049;  14.9983229;  14.9990106;2001.0666670;2000.0936350
   2.7200000; 180.8885847;  14.9944335;  14.9945680;1998.0946780;2000.1251033
   2.7400000; 180.8205847;  14.9887968;  14.9892347;2000.8386560;2000.1600102
   2.7600000; 180.7466499;  14.9826681;  14.9828764;2001.0666670;2000.1896938
   2.7800000; 180.7012850;  14.9789077;  14.9782144;1998.0946780;2000.1532126
   2.8000000; 180.7096352;  14.9795998;  14.9781299;2000.8386560;2000.0371011
   2.8200000; 180.7358452;  14.9817725;  14.9810700;2001.0666670;1999.9459753
   2.8400000; 180.7481302;  14.9827908;  14.9831123;1998.6280110;1999.9447957
   2.8600000; 180.6755651;  14.9767757;  14.9789266;2000.9146590;2000.0959084
   2.8800000; 180.5723599;  14.9682207;  14.9694070;2001.6000000;2000.2420381
   2.9000000; 180.4606499;  14.9589607;  14.9591841;1999.6186740;2000.2969287
   2.9200000; 180.4931499;  14.9616547;  14.9581560;2001.4479930;2000.0773070
   2.9400000; 180.6005749;  14.9705595;  14.9679301;2001.6000000;1999.7969214
   2.9600000; 180.6746401;  14.9766990;  14.9772511;1999.6186740;1999.7493785
   2.9800000; 180.7542801;  14.9833006;  14.9836121;2001.4479930;1999.7833544
   3.0000000; 180.8559951;  14.9917321;  14.9912585;2002.1333330;1999.7583719
   3.0200000; 180.9211401;  14.9971322;  14.9978781;1999.1613440;1999.7893013
   3.0400000; 180.9640700;  15.0006908;  15.0014695;2001.9053220;1999.8605566
   3.0600000; 180.9693599;  15.0011293;  15.0021395;2002.0573300;1999.9491030
   3.0800000; 180.9548599;  14.9999273;  15.0005585;1998.6280110;2000.0211154
   3.1000000; 180.9207850;  14.9971027;  14.9976041;2000.8386560;2000.0739364
   3.1200000; 180.8954251;  14.9950006;  14.9948393;2001.0666670;2000.0798419
   3.1400000; 180.8962101;  14.9950656;  14.9943495;1998.6280110;2000.0287680
   3.1600000; 180.9003550;  14.9954092;  14.9951724;2000.9146590;1999.9914844
   3.1800000; 180.9160000;  14.9967061;  14.9964561;2001.6000000;1999.9675952
   3.2000000; 180.9122150;  14.9963923;  14.9968181;1999.0853410;1999.9875114
   3.2200000; 180.9135749;  14.9965051;  14.9965140;2001.3719890;2000.0010682
   3.2400000; 180.8962199;  14.9950664;  14.9954630;2001.0666670;2000.0275052
   3.2600000; 180.8815749;  14.9938525;  14.9938790;1998.0946780;2000.0419126
   3.2800000; 180.8742150;  14.9932424;  14.9930301;2000.8386560;2000.0293262
   3.3000000; 180.8732101;  14.9931591;  14.9929524;2001.0666670;2000.0095764
   3.3200000; 180.8888550;  14.9944559;  14.9940366;1998.0946780;1999.9756789
   3.3400000; 180.9006450;  14.9954333;  14.9954487;2000.8386560;1999.9633994
   3.3600000; 180.8911450;  14.9946458;  14.9951987;2001.0666670;1999.9998443
   3.3800000; 180.8699300;  14.9928872;  14.9932927;1998.0946780;2000.0436727
   3.4000000; 180.8550700;  14.9916554;  14.9915388;2000.8386560;2000.0491130
   3.4200000; 180.8589300;  14.9919754;  14.9914585;2001.0666670;2000.0121134
   3.4400000; 180.8587150;  14.9919575;  14.9919405;1998.0946780;1999.9952324
   3.4600000; 180.8542850;  14.9915903;  14.9917404;2000.8386560;2000.0045787
   3.4800000; 180.8726450;  14.9931123;  14.9926139;2001.0666670;1999.9763819
   3.5000000; 180.8922850;  14.9947403;  14.9945785;1998.0946780;1999.9499526
   3.5200000; 180.9042801;  14.9957346;  14.9959349;2000.8386560;1999.9574595
   3.5400000; 180.9079202;  14.9960363;  14.9963031;2001.0666670;1999.9806196
   3.5600000; 180.9327850;  14.9980974;  14.9976441;1998.0946780;1999.9586219
   3.5800000; 180.9231450;  14.9972984;  14.9979780;2000.8386560;1999.9888484
   3.6000000; 180.8643648;  14.9924259;  14.9937918;2001.0666670;2000.0998549
   3.6200000; 180.8197395;  14.9887267;  14.9886352;1998.0946780;2000.1374395
   3.6400000; 180.7183796;  14.9803247;  14.9814728;2000.8386560;2000.2123913
   3.6600000; 180.5927948;  14.9699146;  14.9707390;2001.0666670;2000.3054786
   3.6800000; 180.5150749;  14.9634721;  14.9623822;1998.0946780;2000.2635360
   3.7000000; 180.5107801;  14.9631161;  14.9610086;2000.8386560;2000.0947312
   3.7200000; 180.5445553;  14.9659158;  14.9646205;2001.0666670;1999.9457027
   3.7400000; 180.6224104;  14.9723695;  14.9712541;1998.6280110;1999.8314234
   3.7600000; 180.7352003;  14.9817190;  14.9807910;2000.9146590;1999.7332704
   3.7800000; 180.8212052;  14.9888482;  14.9894092;2001.6000000;1999.7376843
   3.8000000; 180.8858550;  14.9942073;  14.9949762;1999.6186740;1999.8018289
   3.8200000; 180.8866450;  14.9942728;  14.9959239;2001.4479930;1999.9314952
   3.8400000; 180.8549398;  14.9916446;  14.9927307;2001.6000000;2000.0530473
   3.8600000; 180.7806646;  14.9854877;  14.9865658;1999.0853410;2000.1584236
   3.8800000; 180.6905147;  14.9780149;  14.9785097;2001.3719890;2000.2266895
   3.9000000; 180.5935651;  14.9699784;  14.9701121;2001.0666670;2000.2541511
   3.9200000; 180.5880553;  14.9695217;  14.9673195;1998.0946780;2000.1167357
   3.9400000; 180.6769902;  14.9768938;  14.9741196;2001.3719890;1999.8674079
   3.9600000; 180.7640651;  14.9841117;  14.9837430;2001.1426700;1999.7555909
   3.9800000; 180.8183550;  14.9886120;  14.9896192;1998.6280110;1999.8071809
   4.0000000; 180.8462850;  14.9909272;  14.9918513;2001.8293190;1999.8963615

     kp;     Tc;     Tz;   nzad;       Iz
  0.270;  0.018;  0.001;   2000; 0.002544
