           t;          pp;         Mop;          Ms;         nsr;          ns
   3.2000000; 175.6326450;  14.5587519;  14.5607957; 600.0000000; 599.8704952
   3.2200000; 175.5554853;  14.5523559;  14.5549959; 600.0000000; 600.1060033
   3.2400000; 175.5410326;  14.5511578;  14.5500852; 600.0000000; 600.1181438
   3.2600000; 175.5818698;  14.5545430;  14.5526941; 600.0000000; 599.9646036
   3.2800000; 175.5906523;  14.5552710;  14.5557009; 600.0000000; 599.9354579
   3.3000000; 175.5397500;  14.5510515;  14.5527596; 600.0000000; 600.0606250
   3.3200000; 175.4821050;  14.5462731;  14.5467855; 600.0000000; 600.1480490
   3.3400000; 175.4646450;  14.5448258;  14.5438042; 600.0000000; 600.0985503
   3.3600000; 175.4760000;  14.5457671;  14.5447792; 600.0000000; 600.0032742
   3.3800000; 175.4916376;  14.5470633;  14.5468342; 600.0000000; 599.9577857
   3.4000000; 175.5045000;  14.5481295;  14.5482496; 600.0000000; 599.9580714
   3.4200000; 175.5056849;  14.5482278;  14.5485603; 600.0000000; 599.9831095
   3.4400000; 175.4842500;  14.5464509;  14.5470512; 600.0000000; 600.0327334
   3.4600000; 175.4916376;  14.5470633;  14.5464903; 600.0000000; 600.0139068
   3.4800000; 175.5481050;  14.5517441;  14.5503893; 600.0000000; 599.9069601
   3.5000000; 175.5688876;  14.5534668;  14.5540546; 600.0000000; 599.9025720
   3.5200000; 175.5662101;  14.5532449;  14.5540923; 600.0000000; 599.9752668
   3.5400000; 175.5700725;  14.5535651;  14.5535549; 600.0000000; 600.0003323
   3.5600000; 175.5658950;  14.5532188;  14.5533159; 600.0000000; 600.0063749
   3.5800000; 175.5712574;  14.5536633;  14.5534629; 600.0000000; 599.9962407
   3.6000000; 175.5559349;  14.5523931;  14.5528213; 600.0000000; 600.0182578
   3.6200000; 175.5118950;  14.5487425;  14.5495380; 600.0000000; 600.0842755
   3.6400000; 175.4446050;  14.5431646;  14.5438441; 600.0000000; 600.1549266
   3.6600000; 175.4389275;  14.5426940;  14.5413044; 600.0000000; 600.0864624
   3.6800000; 175.4898225;  14.5469129;  14.5451689; 600.0000000; 599.9297213
   3.7000000; 175.5204601;  14.5494525;  14.5496680; 600.0000000; 599.8891542
   3.7200000; 175.5188550;  14.5493195;  14.5503269; 600.0000000; 599.9607452
   3.7400000; 175.4959275;  14.5474189;  14.5481425; 600.0000000; 600.0389905
   3.7600000; 175.4881050;  14.5467705;  14.5464771; 600.0000000; 600.0424750
   3.7800000; 175.5317174;  14.5503857;  14.5490257; 600.0000000; 599.9442399
   3.8000000; 175.5954674;  14.5556701;  14.5549110; 600.0000000; 599.8513286
