           t;          pp;         Mop;          Ms;         nsr;          ns
   0.8200000; 145.2196586;  12.0377221;  12.2207224;1000.1140050; 992.3313510
   0.8400000; 145.6272973;  12.0715126;  12.1232441; 999.4280110;1001.2201771
   0.8600000; 145.7468771;  12.0814250;  12.0814952;1002.2859950;1002.7889585
   0.8800000; 145.6701450;  12.0750644;  12.0742472;1003.2000000;1002.7379391
   0.9000000; 145.6444275;  12.0729326;  12.0715141;1001.7140050;1002.6227043
   0.9200000; 145.6949853;  12.0771235;  12.0750626;1003.0859950;1002.4448074
   0.9400000; 145.7399706;  12.0808525;  12.0806479;1003.2000000;1002.3669608
   0.9600000; 145.8749853;  12.0920443;  12.0901160;1001.7140050;1002.2314830
   0.9800000; 146.0472826;  12.1063265;  12.1050477;1003.0859950;1002.0834865
   1.0000000; 146.0764055;  12.1087406;  12.1120579;1003.2000000;1002.2567987
   1.0200000; 146.1059926;  12.1111932;  12.1121423;1001.7140050;1002.4182210
   1.0400000; 146.1831670;  12.1175904;  12.1163603;1003.0859950;1002.3648306
   1.0600000; 146.1398698;  12.1140014;  12.1164562;1003.2000000;1002.4867898
   1.0800000; 146.0434275;  12.1060070;  12.1079736;1001.7140050;1002.6922537
   1.1000000; 146.0134275;  12.1035202;  12.1021440;1003.0859950;1002.6648518
   1.1200000; 146.0198550;  12.1040530;  12.1026394;1003.2000000;1002.5314358
   1.1400000; 146.0374275;  12.1055096;  12.1050516;1001.7140050;1002.4581518
   1.1600000; 146.0652826;  12.1078186;  12.1076221;1003.0859950;1002.4305086
   1.1800000; 146.2238477;  12.1209626;  12.1179030;1002.4000000;1002.2214545
   1.2000000; 146.7740861;  12.1665736;  12.1567018;1000.0000000;1001.4711651
   1.2200000; 147.8320619;  12.2542726;  12.2404515; 999.6579835;1000.2387331
   1.2400000; 149.6746889;  12.4070139;  12.3866308; 997.3719890; 998.4330036
   1.2600000; 152.6852445;  12.6565684;  12.6262760; 992.8000000; 995.7434536
   1.2800000; 156.6451710;  12.9848194;  12.9583499; 991.8859945; 992.9599996
   1.3000000; 161.0461930;  13.3496342;  13.3374383; 992.0000000; 991.1951203
   1.3200000; 165.2531584;  13.6983630;  13.7043293; 991.4280110; 991.0425417
   1.3400000; 168.8344725;  13.9952296;  14.0141880; 994.5140055; 992.3047746
   1.3600000; 171.5363739;  14.2191989;  14.2451377; 997.0280110; 994.4466604
   1.3800000; 173.2121943;  14.3581130;  14.3875074; 998.6280110; 997.0637331
   1.4000000; 174.0663760;  14.4289188;  14.4532482;1002.2859950; 999.4924095
   1.4200000; 174.5005357;  14.4649077;  14.4779011;1003.2000000;1001.0531557
   1.4400000; 174.7696880;  14.4872186;  14.4918370;1001.7140050;1001.7353029
   1.4600000; 174.9672679;  14.5035966;  14.5051213;1003.0859950;1001.9659352
   1.4800000; 175.1104128;  14.5154624;  14.5166943;1003.2000000;1002.0858633
   1.5000000; 175.2209853;  14.5246281;  14.5255843;1001.7140050;1002.1805965
   1.5200000; 175.3187027;  14.5327282;  14.5331725;1003.0859950;1002.2344911
   1.5400000; 175.4018477;  14.5396204;  14.5400044;1003.2000000;1002.2694480
   1.5600000; 175.4699926;  14.5452691;  14.5456979;1001.7140050;1002.3060700
   1.5800000; 175.5295651;  14.5502073;  14.5504971;1003.0859950;1002.3354584
   1.6000000; 175.5749926;  14.5539729;  14.5543516;1003.2000000;1002.3668696
   1.6200000; 175.6195651;  14.5576677;  14.5577659;1001.7140050;1002.3829971
   1.6400000; 175.6697101;  14.5618243;  14.5616930;1003.0859950;1002.3755513
   1.6600000; 175.7065651;  14.5648794;  14.5651668;1003.2000000;1002.3885719
   1.6800000; 175.7425651;  14.5678635;  14.5679813;1001.7140050;1002.4035343
   1.7000000; 175.7837101;  14.5712742;  14.5711642;1003.0859950;1002.3984261
   1.7200000; 175.8137101;  14.5737610;  14.5739979;1003.2000000;1002.4091235
   1.7400000; 175.8398550;  14.5759282;  14.5760993;1001.7140050;1002.4263615
   1.7600000; 175.8694275;  14.5783795;  14.5783249;1003.0859950;1002.4269016
   1.7800000; 175.8801376;  14.5792673;  14.5796893;1003.2000000;1002.4519441
   1.8000000; 175.9007101;  14.5809727;  14.5808542;1001.7140050;1002.4564180
   1.8200000; 175.9324275;  14.5836018;  14.5832731;1003.0859950;1002.4303730
   1.8400000; 175.9482826;  14.5849161;  14.5852322;1003.2000000;1002.4400474
   1.8600000; 175.9598550;  14.5858754;  14.5860943;1001.7140050;1002.4633665
   1.8800000; 175.9830000;  14.5877939;  14.5875460;1003.0859950;1002.4531747
   1.9000000; 175.9902826;  14.5883976;  14.5886943;1003.2000000;1002.4643789
   1.9200000; 176.0052826;  14.5896410;  14.5895617;1001.7140050;1002.4677763
   1.9400000; 176.0198550;  14.5908490;  14.5908131;1003.0859950;1002.4624484
   1.9600000; 176.0344275;  14.5920569;  14.5920619;1003.2000000;1002.4611045
   1.9800000; 176.0485725;  14.5932294;  14.5932497;1001.7140050;1002.4620086
   2.0000000; 176.0588550;  14.5940818;  14.5941820;1003.0859950;1002.4686710
   2.0200000; 176.0631376;  14.5944368;  14.5946038;1003.2000000;1002.4823083
   2.0400000; 176.0832826;  14.5961067;  14.5957659;1001.7140050;1002.4646876
   2.0600000; 176.1090000;  14.5982385;  14.5980134;1003.0859950;1002.4387617
   2.0800000; 176.1184275;  14.5990200;  14.5993931;1003.2000000;1002.4555408
   2.1000000; 176.1274275;  14.5997660;  14.5998949;1001.7140050;1002.4749057
   2.1200000; 176.1308550;  14.6000501;  14.6001758;1003.0859950;1002.4867704
   2.1400000; 176.1334275;  14.6002633;  14.6003018;1003.2000000;1002.4929739
   2.1600000; 176.1437174;  14.6011163;  14.6009320;1001.7140050;1002.4818748
   2.1800000; 176.1475725;  14.6014359;  14.6015414;1003.0859950;1002.4828741
   2.2000000; 176.1317101;  14.6001210;  14.6006311;1003.2000000;1002.5195569
   2.2200000; 176.1424275;  14.6010094;  14.6004931;1001.7140050;1002.5015115
   2.2400000; 176.1595725;  14.6024306;  14.6021023;1003.0859950;1002.4638940
   2.2600000; 176.1668550;  14.6030343;  14.6032470;1003.2000000;1002.4672921
   2.2800000; 176.1732826;  14.6035671;  14.6036769;1001.7140050;1002.4806341
   2.3000000; 176.1912826;  14.6050591;  14.6047937;1003.0859950;1002.4661911
   2.3200000; 176.2028550;  14.6060184;  14.6060990;1003.2000000;1002.4627981
   2.3400000; 176.2135725;  14.6069068;  14.6069793;1001.7140050;1002.4695211
   2.3600000; 176.2187174;  14.6073333;  14.6074771;1003.0859950;1002.4807771
   2.3800000; 176.2140000;  14.6069423;  14.6072032;1003.2000000;1002.5021438
   2.4000000; 176.2092826;  14.6065512;  14.6065981;1001.7140050;1002.5133175
   2.4200000; 176.2182826;  14.6072973;  14.6069570;1003.0859950;1002.4924874
   2.4400000; 176.2294275;  14.6082211;  14.6080856;1003.2000000;1002.4729218
   2.4600000; 176.2401450;  14.6091095;  14.6091268;1001.7140050;1002.4694907
   2.4800000; 176.2341450;  14.6086121;  14.6090273;1003.0859950;1002.4969713
   2.5000000; 176.2255725;  14.6079015;  14.6080597;1003.2000000;1002.5201754
   2.5200000; 176.2260000;  14.6079370;  14.6077168;1001.7140050;1002.5108024
   2.5400000; 176.2217101;  14.6075814;  14.6076215;1003.0859950;1002.5068132
   2.5600000; 176.2268550;  14.6080079;  14.6078182;1003.2000000;1002.4956527
   2.5800000; 176.2397174;  14.6090741;  14.6088438;1001.7140050;1002.4745292
   2.6000000; 176.2457174;  14.6095714;  14.6097011;1003.0859950;1002.4756064
   2.6200000; 176.2268550;  14.6080079;  14.6086503;1003.2000000;1002.5216636
   2.6400000; 176.2238550;  14.6077592;  14.6075234;1001.7140050;1002.5262498
   2.6600000; 176.2345725;  14.6086476;  14.6081978;1003.0859950;1002.4896341
   2.6800000; 176.2350000;  14.6086830;  14.6088437;1003.2000000;1002.4862172
   2.7000000; 176.2405725;  14.6091449;  14.6091118;1001.7140050;1002.4888076
   2.7200000; 176.2358550;  14.6087539;  14.6089721;1003.0859950;1002.5020049
   2.7400000; 176.2298550;  14.6082565;  14.6083421;1003.2000000;1002.5144176
   2.7600000; 176.2422899;  14.6092873;  14.6088498;1001.7140050;1002.4883785
   2.7800000; 176.2431450;  14.6093582;  14.6095182;1003.0859950;1002.4852581
   2.8000000; 176.2302826;  14.6082920;  14.6087006;1003.2000000;1002.5169780
   2.8200000; 176.2302826;  14.6082920;  14.6080682;1001.7140050;1002.5150625
   2.8400000; 176.2470000;  14.6096777;  14.6091865;1003.0859950;1002.4759294
   2.8600000; 176.2555725;  14.6103883;  14.6104893;1003.2000000;1002.4670823
   2.8800000; 176.2650000;  14.6111698;  14.6112301;1001.7140050;1002.4737107
   2.9000000; 176.2577101;  14.6105655;  14.6109654;1003.0859950;1002.5015571
   2.9200000; 176.2658550;  14.6112407;  14.6109672;1003.2000000;1002.4958600
   2.9400000; 176.2847174;  14.6128043;  14.6124456;1001.7140050;1002.4636502
   2.9600000; 176.2770000;  14.6121645;  14.6127370;1003.0859950;1002.4898392
   2.9800000; 176.2645725;  14.6111344;  14.6114209;1003.2000000;1002.5262945
   3.0000000; 176.2607174;  14.6108148;  14.6106179;1001.7140050;1002.5224958
   3.0200000; 176.2555725;  14.6103883;  14.6103384;1003.0859950;1002.5134457
   3.0400000; 176.2478550;  14.6097486;  14.6098161;1003.2000000;1002.5165824
   3.0600000; 176.2542826;  14.6102814;  14.6099683;1001.7140050;1002.4982516
   3.0800000; 176.2598550;  14.6107433;  14.6106817;1003.0859950;1002.4844877
   3.1000000; 176.2761450;  14.6120937;  14.6118624;1003.2000000;1002.4671049
   3.1200000; 176.2791450;  14.6123423;  14.6126101;1001.7140050;1002.4771471
   3.1400000; 176.2718550;  14.6117380;  14.6120712;1003.0859950;1002.5070717
   3.1600000; 176.2598550;  14.6107433;  14.6109043;1003.2000000;1002.5280658
   3.1800000; 176.2637174;  14.6110635;  14.6106905;1001.7140050;1002.5088139
   3.2000000; 176.2624349;  14.6109572;  14.6109708;1003.0859950;1002.4983253
   3.2200000; 176.2435725;  14.6093936;  14.6098494;1003.2000000;1002.5288340
   3.2400000; 176.2272826;  14.6080433;  14.6080863;1001.7140050;1002.5461767
   3.2600000; 176.2212826;  14.6075459;  14.6072602;1003.0859950;1002.5293098
   3.2800000; 176.2427174;  14.6093227;  14.6086017;1003.2000000;1002.4733369
   3.3000000; 176.2551450;  14.6103529;  14.6104260;1001.7140050;1002.4555228
   3.3200000; 176.2465651;  14.6096417;  14.6102346;1003.0859950;1002.4962910
   3.3400000; 176.2521376;  14.6101036;  14.6099055;1003.2000000;1002.5014472
   3.3600000; 176.2735725;  14.6118804;  14.6113978;1001.7140050;1002.4634527
   3.3800000; 176.2898624;  14.6132307;  14.6132623;1003.0859950;1002.4501008
   3.4000000; 176.2765725;  14.6121291;  14.6128890;1003.2000000;1002.5005152
   3.4200000; 176.2632826;  14.6110275;  14.6112055;1001.7140050;1002.5357255
   3.4400000; 176.2628550;  14.6109920;  14.6106474;1003.0859950;1002.5189621
   3.4600000; 176.2795725;  14.6123778;  14.6118716;1003.2000000;1002.4751910
   3.4800000; 176.2885725;  14.6131238;  14.6132239;1001.7140050;1002.4658255
   3.5000000; 176.2812826;  14.6125195;  14.6129840;1003.0859950;1002.4990916
   3.5200000; 176.2774275;  14.6122000;  14.6122197;1003.2000000;1002.5147066
   3.5400000; 176.2872899;  14.6130175;  14.6126490;1001.7140050;1002.4911841
   3.5600000; 176.2787174;  14.6123069;  14.6126511;1003.0859950;1002.5023989
   3.5800000; 176.2590000;  14.6106725;  14.6110550;1003.2000000;1002.5383369
   3.6000000; 176.2470000;  14.6096777;  14.6095462;1001.7140050;1002.5420213
   3.6200000; 176.2435725;  14.6093936;  14.6091149;1003.0859950;1002.5201751
   3.6400000; 176.2491450;  14.6098555;  14.6095888;1003.2000000;1002.4942809
   3.6600000; 176.2478550;  14.6097486;  14.6098762;1001.7140050;1002.4944043
   3.6800000; 176.2461376;  14.6096062;  14.6096756;1003.0859950;1002.5028537
   3.7000000; 176.2654275;  14.6112053;  14.6107145;1003.2000000;1002.4726328
   3.7200000; 176.2825725;  14.6126265;  14.6125560;1001.7140050;1002.4524168
   3.7400000; 176.2830000;  14.6126619;  14.6130960;1003.0859950;1002.4782092
   3.7600000; 176.2710000;  14.6116672;  14.6120730;1003.2000000;1002.5180703
   3.7800000; 176.2727174;  14.6118095;  14.6115360;1001.7140050;1002.5127863
   3.8000000; 176.2641450;  14.6110989;  14.6112308;1003.0859950;1002.5132184
   3.8200000; 176.2474275;  14.6097132;  14.6099632;1003.2000000;1002.5340117
   3.8400000; 176.2435725;  14.6093936;  14.6091326;1001.7140050;1002.5250059
   3.8600000; 176.2495725;  14.6098910;  14.6095674;1003.0859950;1002.4959549
   3.8800000; 176.2478550;  14.6097486;  14.6098807;1003.2000000;1002.4946472
   3.9000000; 176.2512826;  14.6100327;  14.6099782;1001.7140050;1002.4950692
   3.9200000; 176.2654275;  14.6112053;  14.6109272;1003.0859950;1002.4749457
   3.9400000; 176.2740000;  14.6119159;  14.6119895;1003.2000000;1002.4708465
   3.9600000; 176.2735725;  14.6118804;  14.6121427;1001.7140050;1002.4900079
   3.9800000; 176.2671450;  14.6113476;  14.6115447;1003.0859950;1002.5109552
   4.0000000; 176.2611450;  14.6108503;  14.6108582;1003.2000000;1002.5177081

     kp;     Tc;     Tz;   nzad;       Iz
  0.270;  0.018;  0.001;   1003; 0.002544
